seconds,nanosecs,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
1666985321,492785333,192.32650756835938,54.007816314697266,294.47705078125,39.34507369995117,40.32258987426758,46.187686920166016,73.55816650390625,33.47995376586914,19.794727325439453,24.682308197021484,7.086992263793945,46.187686920166016,54.98533248901367,43.2551383972168,35.43498611450195,15.884661674499512
1666985321,690785333,190.3714599609375,58.8953971862793,328.6901550292969,33.47995376586914,51.07526779174805,32.502437591552734,40.32258987426758,29.569889068603516,30.547405242919922,36.41250228881836,106.79373931884766,42.27762222290039,38.367557525634766,29.569889068603516,26.637340545654297,27.614856719970703
1666985321,890785333,47.653961181640625,37.390018463134766,262.2189636230469,44.2326545715332,43.2551383972168,29.569889068603516,27.614856719970703,22.727275848388672,12.952113151550293,20.77224349975586,40.32258987426758,36.41250228881836,27.614856719970703,35.43498611450195,27.614856719970703,24.682308197021484
1666985322,89785333,230.4496612548828,54.007816314697266,368.768310546875,46.187686920166016,48.14271926879883,33.47995376586914,28.59237289428711,43.2551383972168,42.27762222290039,41.300106048583984,20.283485412597656,31.524921417236328,33.47995376586914,22.727275848388672,26.637340545654297,40.32258987426758
1666985322,288785333,76.9794692993164,41.300106048583984,302.29718017578125,30.547405242919922,43.2551383972168,16.862178802490234,21.749759674072266,26.637340545654297,41.300106048583984,38.367557525634766,24.682308197021484,24.682308197021484,23.704792022705078,21.749759674072266,15.884661674499512,32.502437591552734
1666985322,488785333,15.395903587341309,29.569889068603516,293.49951171875,28.59237289428711,45.21017074584961,29.569889068603516,37.390018463134766,37.390018463134766,22.727275848388672,23.704792022705078,17.83969497680664,33.47995376586914,31.524921417236328,37.390018463134766,33.47995376586914,36.41250228881836
1666985322,690785333,226.5395965576172,35.43498611450195,327.712646484375,29.569889068603516,38.367557525634766,19.794727325439453,34.45746994018555,49.120235443115234,36.41250228881836,33.47995376586914,12.952113151550293,31.524921417236328,47.16520309448242,31.524921417236328,29.569889068603516,37.390018463134766
1666985322,889682271,188.4164276123047,32.502437591552734,321.8475036621094,40.32258987426758,48.14271926879883,33.47995376586914,29.569889068603516,38.367557525634766,38.367557525634766,44.2326545715332,21.749759674072266,31.524921417236328,50.09775161743164,29.569889068603516,37.390018463134766,39.34507369995117
1666985323,87682271,149.31573486328125,28.59237289428711,335.53277587890625,49.120235443115234,46.187686920166016,35.43498611450195,31.524921417236328,43.2551383972168,33.47995376586914,31.524921417236328,17.83969497680664,31.524921417236328,66.7155532836914,38.367557525634766,34.45746994018555,32.502437591552734
1666985323,287682271,111.19257354736328,35.43498611450195,349.2179870605469,36.41250228881836,45.21017074584961,31.524921417236328,39.34507369995117,39.34507369995117,28.59237289428711,31.524921417236328,21.749759674072266,38.367557525634766,48.14271926879883,26.637340545654297,27.614856719970703,38.367557525634766
1666985323,487682271,228.49462890625,23.704792022705078,358.9931640625,49.120235443115234,54.98533248901367,41.300106048583984,52.05278396606445,43.2551383972168,33.47995376586914,33.47995376586914,11.974573135375977,49.120235443115234,82.3558120727539,45.21017074584961,39.34507369995117,50.09775161743164
1666985323,685682271,34.94622802734375,35.43498611450195,370.7233581542969,22.727275848388672,46.187686920166016,25.65982437133789,36.41250228881836,40.32258987426758,35.43498611450195,20.77224349975586,15.884661674499512,23.704792022705078,18.817211151123047,26.637340545654297,44.2326545715332,36.41250228881836
1666985323,885682271,8.553266525268555,40.32258987426758,387.3411865234375,47.16520309448242,43.2551383972168,30.547405242919922,30.547405242919922,25.65982437133789,14.907145500183105,22.727275848388672,27.614856719970703,32.502437591552734,33.47995376586914,25.65982437133789,21.749759674072266,18.817211151123047
1666985324,84682271,6.109476089477539,54.98533248901367,394.18377685546875,36.41250228881836,41.300106048583984,15.884661674499512,21.749759674072266,29.569889068603516,34.45746994018555,33.47995376586914,30.547405242919922,11.974573135375977,10.99705696105957,21.749759674072266,16.862178802490234,22.727275848388672
1666985324,283682271,21.261001586914062,40.32258987426758,380.4985656738281,24.682308197021484,42.27762222290039,38.367557525634766,35.43498611450195,33.47995376586914,25.65982437133789,14.907145500183105,12.952113151550293,20.77224349975586,29.569889068603516,35.43498611450195,34.45746994018555,28.59237289428711
1666985324,483682271,112.17008972167969,45.21017074584961,351.17303466796875,34.45746994018555,44.2326545715332,18.817211151123047,24.682308197021484,32.502437591552734,36.41250228881836,41.300106048583984,20.77224349975586,24.682308197021484,15.884661674499512,11.974573135375977,19.794727325439453,36.41250228881836
1666985324,682682271,34.94622802734375,43.2551383972168,388.3186950683594,40.32258987426758,36.41250228881836,31.524921417236328,33.47995376586914,30.547405242919922,23.704792022705078,19.794727325439453,21.749759674072266,34.45746994018555,35.43498611450195,31.524921417236328,31.524921417236328,40.32258987426758
1666985324,881682271,128.78787231445312,51.07526779174805,336.5102844238281,36.41250228881836,41.300106048583984,31.524921417236328,37.390018463134766,36.41250228881836,37.390018463134766,30.547405242919922,21.749759674072266,31.524921417236328,62.80546188354492,36.41250228881836,27.614856719970703,29.569889068603516
1666985325,80682271,9.530782699584961,52.05278396606445,419.5992126464844,39.34507369995117,42.27762222290039,21.749759674072266,27.614856719970703,27.614856719970703,17.83969497680664,23.704792022705078,19.794727325439453,24.682308197021484,40.32258987426758,36.41250228881836,33.47995376586914,32.502437591552734
1666985325,283682271,82.8445816040039,36.41250228881836,342.3753967285156,39.34507369995117,40.32258987426758,37.390018463134766,47.16520309448242,41.300106048583984,28.59237289428711,14.907145500183105,9.042024612426758,38.367557525634766,57.91788101196289,43.2551383972168,39.34507369995117,30.547405242919922
1666985325,482744195,7.575750350952148,63.78300476074219,389.29620361328125,26.637340545654297,40.32258987426758,32.502437591552734,39.34507369995117,42.27762222290039,29.569889068603516,14.907145500183105,15.884661674499512,17.83969497680664,24.682308197021484,31.524921417236328,36.41250228881836,28.59237289428711
1666985325,681744195,118.03518676757812,57.91788101196289,292.5220031738281,44.2326545715332,45.21017074584961,49.120235443115234,41.300106048583984,31.524921417236328,27.614856719970703,32.502437591552734,17.83969497680664,40.32258987426758,48.14271926879883,33.47995376586914,49.120235443115234,52.05278396606445
1666985325,881744195,81.8670654296875,48.14271926879883,320.8699645996094,44.2326545715332,41.300106048583984,32.502437591552734,43.2551383972168,36.41250228881836,27.614856719970703,10.99705696105957,10.99705696105957,32.502437591552734,40.32258987426758,31.524921417236328,28.59237289428711,23.704792022705078
1666985326,79744195,21.261001586914062,67.69306945800781,396.1388244628906,39.34507369995117,45.21017074584961,29.569889068603516,28.59237289428711,27.614856719970703,26.637340545654297,33.47995376586914,32.502437591552734,39.34507369995117,32.502437591552734,23.704792022705078,28.59237289428711,26.637340545654297
1666985326,279744195,140.51808166503906,65.738037109375,213.3430938720703,38.367557525634766,43.2551383972168,34.45746994018555,49.120235443115234,53.03030014038086,44.2326545715332,37.390018463134766,13.9296293258667,33.47995376586914,49.120235443115234,38.367557525634766,46.187686920166016,52.05278396606445
1666985326,479744195,35.923744201660156,76.49071502685547,376.5885009765625,51.07526779174805,51.07526779174805,47.16520309448242,64.7605209350586,42.27762222290039,33.47995376586914,29.569889068603516,15.884661674499512,35.43498611450195,59.8729133605957,38.367557525634766,35.43498611450195,29.569889068603516
1666985326,677744195,109.23754119873047,65.738037109375,242.66864013671875,50.09775161743164,41.300106048583984,37.390018463134766,60.85042953491211,32.502437591552734,17.83969497680664,17.83969497680664,6.109476089477539,27.614856719970703,44.2326545715332,39.34507369995117,35.43498611450195,20.77224349975586
1666985326,877744195,13.440871238708496,87.24339294433594,353.1280517578125,39.34507369995117,53.03030014038086,36.41250228881836,66.7155532836914,50.09775161743164,52.05278396606445,45.21017074584961,25.65982437133789,38.367557525634766,61.827945709228516,25.65982437133789,30.547405242919922,38.367557525634766
1666985327,76744195,67.20429992675781,65.738037109375,305.2297058105469,50.09775161743164,47.16520309448242,34.45746994018555,72.58065032958984,32.502437591552734,21.749759674072266,21.749759674072266,10.99705696105957,40.32258987426758,37.390018463134766,37.390018463134766,34.45746994018555,19.794727325439453
1666985327,275744195,96.52982330322266,82.3558120727539,223.11825561523438,40.32258987426758,46.187686920166016,39.34507369995117,73.55816650390625,34.45746994018555,34.45746994018555,37.390018463134766,13.9296293258667,30.547405242919922,38.367557525634766,28.59237289428711,34.45746994018555,45.21017074584961
1666985327,474744195,58.40665054321289,80.4007797241211,251.46627807617188,40.32258987426758,42.27762222290039,31.524921417236328,90.17596435546875,47.16520309448242,35.43498611450195,23.704792022705078,15.884661674499512,33.47995376586914,46.187686920166016,37.390018463134766,33.47995376586914,32.502437591552734
1666985327,674744195,15.884661674499512,95.06354522705078,412.756591796875,40.32258987426758,53.03030014038086,21.749759674072266,110.70380401611328,20.77224349975586,32.502437591552734,36.41250228881836,26.637340545654297,25.65982437133789,24.682308197021484,34.45746994018555,18.817211151123047,28.59237289428711
1666985327,875744195,98.48485565185547,95.06354522705078,141.984375,50.09775161743164,49.120235443115234,47.16520309448242,113.6363754272461,40.32258987426758,22.727275848388672,23.704792022705078,35.43498611450195,37.390018463134766,81.3782958984375,23.704792022705078,30.547405242919922,37.390018463134766
1666985328,75667764,5.131959915161133,81.3782958984375,417.6441650390625,38.367557525634766,50.09775161743164,38.367557525634766,111.68132019042969,37.390018463134766,41.300106048583984,37.390018463134766,21.749759674072266,47.16520309448242,59.8729133605957,41.300106048583984,43.2551383972168,40.32258987426758
1666985328,275667764,19.30596923828125,89.19844818115234,246.57870483398438,43.2551383972168,49.120235443115234,35.43498611450195,124.38905334472656,38.367557525634766,41.300106048583984,34.45746994018555,22.727275848388672,35.43498611450195,43.2551383972168,29.569889068603516,33.47995376586914,36.41250228881836
1666985328,473667764,35.923744201660156,98.9736099243164,124.38905334472656,49.120235443115234,50.09775161743164,36.41250228881836,136.11924743652344,33.47995376586914,17.83969497680664,20.77224349975586,28.59237289428711,41.300106048583984,35.43498611450195,25.65982437133789,25.65982437133789,25.65982437133789
1666985328,673667764,15.884661674499512,89.19844818115234,389.29620361328125,32.502437591552734,50.09775161743164,35.43498611450195,144.9169158935547,43.2551383972168,25.65982437133789,25.65982437133789,7.086992263793945,31.524921417236328,25.65982437133789,39.34507369995117,33.47995376586914,33.47995376586914
1666985328,873667764,8.064508438110352,104.83870697021484,406.8915100097656,43.2551383972168,53.03030014038086,39.34507369995117,150.78201293945312,16.862178802490234,23.704792022705078,28.59237289428711,33.47995376586914,47.16520309448242,30.547405242919922,19.794727325439453,23.704792022705078,21.749759674072266
1666985329,71667764,11.974573135375977,94.08602905273438,192.8152618408203,34.45746994018555,45.21017074584961,49.120235443115234,215.29812622070312,40.32258987426758,24.682308197021484,29.569889068603516,7.086992263793945,29.569889068603516,36.41250228881836,39.34507369995117,36.41250228881836,37.390018463134766
1666985329,271667764,9.042024612426758,105.81622314453125,254.39883422851562,47.16520309448242,49.120235443115234,33.47995376586914,212.36558532714844,20.77224349975586,25.65982437133789,34.45746994018555,24.682308197021484,45.21017074584961,35.43498611450195,18.817211151123047,22.727275848388672,19.794727325439453
1666985329,470667764,27.614856719970703,114.6138916015625,126.34408569335938,37.390018463134766,44.2326545715332,38.367557525634766,279.8143005371094,54.98533248901367,48.14271926879883,39.34507369995117,17.83969497680664,31.524921417236328,31.524921417236328,22.727275848388672,35.43498611450195,37.390018463134766
1666985329,669667764,0.24437904357910156,88.22093200683594,133.18670654296875,53.03030014038086,54.98533248901367,52.05278396606445,310.1173095703125,26.637340545654297,17.83969497680664,26.637340545654297,25.65982437133789,48.14271926879883,54.98533248901367,27.614856719970703,27.614856719970703,16.862178802490234
1666985329,869667764,44.2326545715332,110.70380401611328,397.1163330078125,45.21017074584961,55.96284866333008,45.21017074584961,313.0498352050781,33.47995376586914,45.21017074584961,54.007816314697266,46.187686920166016,52.05278396606445,49.120235443115234,32.502437591552734,35.43498611450195,27.614856719970703
1666985330,68667764,34.45746994018555,111.68132019042969,83.33332824707031,49.120235443115234,52.05278396606445,54.007816314697266,385.3861389160156,41.300106048583984,35.43498611450195,30.547405242919922,21.749759674072266,42.27762222290039,42.27762222290039,28.59237289428711,27.614856719970703,20.77224349975586
1666985330,267667764,44.2326545715332,123.41153717041016,206.50048828125,35.43498611450195,54.007816314697266,31.524921417236328,384.40863037109375,39.34507369995117,39.34507369995117,35.43498611450195,32.502437591552734,37.390018463134766,23.704792022705078,34.45746994018555,17.83969497680664,28.59237289428711
1666985330,469667764,22.727275848388672,124.38905334472656,409.82403564453125,54.007816314697266,53.03030014038086,39.34507369995117,371.70086669921875,26.637340545654297,21.749759674072266,31.524921417236328,30.547405242919922,43.2551383972168,33.47995376586914,29.569889068603516,25.65982437133789,18.817211151123047
1666985330,669578531,31.524921417236328,126.34408569335938,169.35482788085938,41.300106048583984,47.16520309448242,58.8953971862793,425.46429443359375,33.47995376586914,27.614856719970703,30.547405242919922,37.390018463134766,63.78300476074219,58.8953971862793,37.390018463134766,31.524921417236328,27.614856719970703
1666985330,869578531,45.21017074584961,129.27664184570312,364.8582458496094,39.34507369995117,51.07526779174805,44.2326545715332,412.756591796875,30.547405242919922,18.817211151123047,32.502437591552734,37.390018463134766,30.547405242919922,25.65982437133789,24.682308197021484,21.749759674072266,22.727275848388672
1666985331,67578531,38.367557525634766,128.2991180419922,169.35482788085938,54.98533248901367,62.80546188354492,64.7605209350586,424.4867858886719,39.34507369995117,31.524921417236328,36.41250228881836,31.524921417236328,46.187686920166016,51.07526779174805,43.2551383972168,26.637340545654297,18.817211151123047
1666985331,267578531,28.59237289428711,129.27664184570312,259.2864074707031,27.614856719970703,47.16520309448242,57.91788101196289,435.239501953125,46.187686920166016,29.569889068603516,30.547405242919922,29.569889068603516,29.569889068603516,16.862178802490234,18.817211151123047,24.682308197021484,36.41250228881836
1666985331,466578531,18.817211151123047,125.36656951904297,89.19844818115234,52.05278396606445,54.007816314697266,71.60313415527344,419.5992126464844,37.390018463134766,31.524921417236328,28.59237289428711,31.524921417236328,53.03030014038086,56.940364837646484,43.2551383972168,33.47995376586914,34.45746994018555
1666985331,665578531,23.704792022705078,133.18670654296875,101.90615844726562,38.367557525634766,50.09775161743164,74.53568267822266,427.41937255859375,43.2551383972168,33.47995376586914,32.502437591552734,23.704792022705078,32.502437591552734,33.47995376586914,17.83969497680664,47.16520309448242,44.2326545715332
1666985331,865578531,0.7331371307373047,97.99609375,154.69207763671875,43.2551383972168,60.85042953491211,60.85042953491211,404.93646240234375,24.682308197021484,30.547405242919922,39.34507369995117,43.2551383972168,63.78300476074219,44.2326545715332,24.682308197021484,27.614856719970703,21.749759674072266
1666985332,64578531,10.019540786743164,149.80450439453125,97.99609375,51.07526779174805,55.96284866333008,64.7605209350586,421.5542297363281,44.2326545715332,42.27762222290039,30.547405242919922,24.682308197021484,33.47995376586914,19.794727325439453,31.524921417236328,46.187686920166016,43.2551383972168
1666985332,263578531,20.77224349975586,127.32160186767578,360.94818115234375,51.07526779174805,57.91788101196289,64.7605209350586,406.8915100097656,14.907145500183105,26.637340545654297,35.43498611450195,39.34507369995117,41.300106048583984,31.524921417236328,27.614856719970703,19.794727325439453,20.77224349975586
1666985332,462578531,10.99705696105957,138.07431030273438,110.70380401611328,44.2326545715332,52.05278396606445,74.53568267822266,437.1945495605469,39.34507369995117,41.300106048583984,32.502437591552734,32.502437591552734,37.390018463134766,35.43498611450195,37.390018463134766,44.2326545715332,48.14271926879883
1666985332,662578531,16.862178802490234,144.9169158935547,237.7810516357422,45.21017074584961,61.827945709228516,67.69306945800781,403.9589538574219,21.749759674072266,28.59237289428711,41.300106048583984,43.2551383972168,51.07526779174805,30.547405242919922,24.682308197021484,24.682308197021484,14.907145500183105
1666985332,861578531,13.9296293258667,142.96188354492188,212.36558532714844,43.2551383972168,54.98533248901367,62.80546188354492,419.5992126464844,51.07526779174805,36.41250228881836,33.47995376586914,32.502437591552734,37.390018463134766,39.34507369995117,33.47995376586914,39.34507369995117,33.47995376586914
1666985333,63578531,32.502437591552734,139.05181884765625,398.0938415527344,34.45746994018555,52.05278396606445,80.4007797241211,425.46429443359375,40.32258987426758,23.704792022705078,31.524921417236328,29.569889068603516,33.47995376586914,26.637340545654297,15.884661674499512,27.614856719970703,29.569889068603516
1666985333,265030363,33.47995376586914,156.64710998535156,393.2062683105469,39.34507369995117,56.940364837646484,75.51319885253906,412.756591796875,34.45746994018555,28.59237289428711,33.47995376586914,40.32258987426758,47.16520309448242,33.47995376586914,21.749759674072266,17.83969497680664,32.502437591552734
1666985333,463030363,0.24437904357910156,138.07431030273438,243.64614868164062,52.05278396606445,55.96284866333008,83.33332824707031,424.4867858886719,30.547405242919922,16.862178802490234,15.884661674499512,29.569889068603516,48.14271926879883,41.300106048583984,18.817211151123047,20.77224349975586,23.704792022705078
1666985333,663030363,13.9296293258667,153.71456909179688,224.0957794189453,43.2551383972168,55.96284866333008,68.67058563232422,410.80157470703125,34.45746994018555,40.32258987426758,45.21017074584961,41.300106048583984,40.32258987426758,41.300106048583984,23.704792022705078,18.817211151123047,32.502437591552734
1666985333,863030363,10.508298873901367,142.96188354492188,151.75953674316406,58.8953971862793,59.8729133605957,95.06354522705078,423.50927734375,19.794727325439453,10.99705696105957,22.727275848388672,30.547405242919922,55.96284866333008,41.300106048583984,33.47995376586914,29.569889068603516,28.59237289428711
1666985334,61030363,23.704792022705078,149.80450439453125,342.3753967285156,38.367557525634766,57.91788101196289,74.53568267822266,419.5992126464844,42.27762222290039,27.614856719970703,25.65982437133789,48.14271926879883,44.2326545715332,58.8953971862793,31.524921417236328,35.43498611450195,32.502437591552734
1666985334,261030363,10.99705696105957,145.89443969726562,342.3753967285156,46.187686920166016,64.7605209350586,100.92864227294922,424.4867858886719,43.2551383972168,34.45746994018555,40.32258987426758,44.2326545715332,53.03030014038086,52.05278396606445,39.34507369995117,31.524921417236328,45.21017074584961
1666985334,460030363,20.77224349975586,148.8269805908203,370.7233581542969,39.34507369995117,62.80546188354492,95.06354522705078,424.4867858886719,39.34507369995117,21.749759674072266,29.569889068603516,39.34507369995117,32.502437591552734,18.817211151123047,32.502437591552734,37.390018463134766,39.34507369995117
1666985334,659030363,17.83969497680664,152.73704528808594,386.3636474609375,46.187686920166016,58.8953971862793,92.13099670410156,413.7341003417969,27.614856719970703,22.727275848388672,24.682308197021484,49.120235443115234,43.2551383972168,24.682308197021484,31.524921417236328,27.614856719970703,35.43498611450195
1666985334,858030363,36.41250228881836,159.5796661376953,378.54351806640625,36.41250228881836,49.120235443115234,84.31084442138672,416.6666564941406,41.300106048583984,37.390018463134766,36.41250228881836,52.05278396606445,29.569889068603516,16.862178802490234,22.727275848388672,24.682308197021484,39.34507369995117
1666985335,58030363,7.086992263793945,155.6696014404297,344.3304138183594,51.07526779174805,57.91788101196289,96.04106140136719,421.5542297363281,26.637340545654297,17.83969497680664,25.65982437133789,67.69306945800781,46.187686920166016,28.59237289428711,25.65982437133789,26.637340545654297,17.83969497680664
1666985335,257030363,15.884661674499512,155.6696014404297,353.1280517578125,37.390018463134766,52.05278396606445,99.95112609863281,416.6666564941406,31.524921417236328,38.367557525634766,26.637340545654297,81.3782958984375,37.390018463134766,41.300106048583984,41.300106048583984,46.187686920166016,53.03030014038086
1666985335,456030363,43.743896484375,177.1750030517578,98.9736099243164,49.120235443115234,57.91788101196289,93.10851287841797,418.6217041015625,23.704792022705078,30.547405242919922,37.390018463134766,96.04106140136719,42.27762222290039,33.47995376586914,22.727275848388672,29.569889068603516,37.390018463134766
1666985335,658030363,47.653961181640625,171.3098602294922,86.26587677001953,46.187686920166016,58.8953971862793,111.68132019042969,418.6217041015625,37.390018463134766,38.367557525634766,47.16520309448242,114.6138916015625,52.05278396606445,58.8953971862793,23.704792022705078,37.390018463134766,5.620718002319336
1666985335,855847431,40.81134796142578,174.24240112304688,119.50147247314453,49.120235443115234,60.85042953491211,101.90615844726562,407.8690185546875,37.390018463134766,30.547405242919922,46.187686920166016,127.32160186767578,45.21017074584961,33.47995376586914,19.794727325439453,20.77224349975586,25.65982437133789
1666985336,55847431,22.727275848388672,163.48973083496094,346.28546142578125,35.43498611450195,56.940364837646484,113.6363754272461,432.3069763183594,40.32258987426758,33.47995376586914,27.614856719970703,133.18670654296875,37.390018463134766,30.547405242919922,33.47995376586914,40.32258987426758,31.524921417236328
1666985336,255847431,14.907145500183105,166.42227172851562,329.66766357421875,43.2551383972168,56.940364837646484,102.88367462158203,410.80157470703125,32.502437591552734,25.65982437133789,32.502437591552734,156.64710998535156,45.21017074584961,26.637340545654297,32.502437591552734,25.65982437133789,22.727275848388672
1666985336,453847431,17.350936889648438,160.5571746826172,215.29812622070312,49.120235443115234,51.07526779174805,111.68132019042969,422.5317687988281,27.614856719970703,21.749759674072266,26.637340545654297,167.39979553222656,45.21017074584961,43.2551383972168,29.569889068603516,12.952113151550293,18.817211151123047
1666985336,653847431,14.418387413024902,159.5796661376953,144.9169158935547,34.45746994018555,46.187686920166016,112.6588363647461,435.239501953125,45.21017074584961,37.390018463134766,44.2326545715332,173.264892578125,24.682308197021484,23.704792022705078,27.614856719970703,39.34507369995117,41.300106048583984
1666985336,852847431,15.884661674499512,153.71456909179688,337.48779296875,39.34507369995117,55.96284866333008,116.56892395019531,427.41937255859375,36.41250228881836,22.727275848388672,20.77224349975586,188.9051971435547,46.187686920166016,37.390018463134766,33.47995376586914,34.45746994018555,23.704792022705078
1666985337,51847431,10.019540786743164,172.28736877441406,280.79180908203125,32.502437591552734,53.03030014038086,102.88367462158203,405.9139709472656,34.45746994018555,37.390018463134766,38.367557525634766,208.4555206298828,36.41250228881836,22.727275848388672,18.817211151123047,22.727275848388672,29.569889068603516
1666985337,251847431,16.862178802490234,151.75953674316406,362.9032287597656,46.187686920166016,52.05278396606445,121.45650482177734,418.6217041015625,30.547405242919922,24.682308197021484,15.884661674499512,203.56793212890625,39.34507369995117,34.45746994018555,31.524921417236328,44.2326545715332,23.704792022705078
1666985337,450847431,4.64320182800293,186.95016479492188,99.95112609863281,51.07526779174805,51.07526779174805,118.52395629882812,420.57672119140625,45.21017074584961,37.390018463134766,39.34507369995117,208.4555206298828,40.32258987426758,32.502437591552734,35.43498611450195,24.682308197021484,19.794727325439453
1666985337,650847431,19.794727325439453,163.48973083496094,358.0156555175781,50.09775161743164,58.8953971862793,123.41153717041016,422.5317687988281,32.502437591552734,14.907145500183105,25.65982437133789,216.27565002441406,46.187686920166016,37.390018463134766,35.43498611450195,29.569889068603516,24.682308197021484
1666985337,848847431,29.569889068603516,172.28736877441406,368.768310546875,41.300106048583984,52.05278396606445,98.9736099243164,410.80157470703125,47.16520309448242,34.45746994018555,39.34507369995117,237.7810516357422,31.524921417236328,17.83969497680664,21.749759674072266,9.042024612426758,31.524921417236328
1666985338,48847431,6.109476089477539,161.53469848632812,303.2746887207031,42.27762222290039,51.07526779174805,128.2991180419922,427.41937255859375,33.47995376586914,19.794727325439453,20.77224349975586,265.1515197753906,43.2551383972168,38.367557525634766,35.43498611450195,29.569889068603516,30.547405242919922
1666985338,250847431,27.614856719970703,170.33233642578125,348.240478515625,35.43498611450195,51.07526779174805,133.18670654296875,435.239501953125,39.34507369995117,28.59237289428711,25.65982437133789,254.39883422851562,33.47995376586914,18.817211151123047,30.547405242919922,47.16520309448242,37.390018463134766
1666985338,450699069,22.727275848388672,176.19747924804688,318.9149475097656,37.390018463134766,46.187686920166016,113.6363754272461,416.6666564941406,39.34507369995117,24.682308197021484,35.43498611450195,277.8592529296875,32.502437591552734,21.749759674072266,22.727275848388672,26.637340545654297,26.637340545654297
1666985338,650699069,11.974573135375977,164.4672393798828,282.7468566894531,47.16520309448242,54.007816314697266,139.05181884765625,428.39691162109375,39.34507369995117,30.547405242919922,29.569889068603516,324.780029296875,34.45746994018555,31.524921417236328,33.47995376586914,33.47995376586914,28.59237289428711
1666985338,849699069,10.019540786743164,214.32061767578125,116.56892395019531,45.21017074584961,48.14271926879883,124.38905334472656,427.41937255859375,53.03030014038086,43.2551383972168,45.21017074584961,423.50927734375,40.32258987426758,35.43498611450195,16.862178802490234,29.569889068603516,37.390018463134766
1666985339,48699069,118.03518676757812,204.5454559326172,232.40469360351562,46.187686920166016,53.03030014038086,95.06354522705078,402.00390625,17.83969497680664,20.77224349975586,34.45746994018555,414.7116394042969,44.2326545715332,45.21017074584961,22.727275848388672,17.83969497680664,16.862178802490234
1666985339,247699069,20.77224349975586,176.19747924804688,288.6119384765625,33.47995376586914,58.8953971862793,126.34408569335938,425.46429443359375,50.09775161743164,33.47995376586914,33.47995376586914,327.712646484375,24.682308197021484,25.65982437133789,24.682308197021484,34.45746994018555,36.41250228881836
1666985339,447699069,10.99705696105957,165.44476318359375,319.8924560546875,56.940364837646484,60.85042953491211,137.09677124023438,421.5542297363281,19.794727325439453,21.749759674072266,28.59237289428711,331.6227111816406,47.16520309448242,31.524921417236328,26.637340545654297,40.32258987426758,33.47995376586914
1666985339,646699069,20.283485412597656,182.0625762939453,89.19844818115234,54.98533248901367,58.8953971862793,126.34408569335938,413.7341003417969,42.27762222290039,40.32258987426758,48.14271926879883,366.81329345703125,41.300106048583984,41.300106048583984,25.65982437133789,37.390018463134766,35.43498611450195
1666985339,845699069,6.598234176635742,183.04010009765625,169.35482788085938,40.32258987426758,56.940364837646484,121.45650482177734,402.9814453125,36.41250228881836,31.524921417236328,45.21017074584961,355.0830993652344,37.390018463134766,36.41250228881836,24.682308197021484,19.794727325439453,25.65982437133789
1666985340,45699069,4.154443740844727,169.35482788085938,253.4213104248047,36.41250228881836,54.007816314697266,137.09677124023438,431.3294372558594,44.2326545715332,29.569889068603516,27.614856719970703,336.5102844238281,32.502437591552734,31.524921417236328,34.45746994018555,47.16520309448242,32.502437591552734
1666985340,243699069,33.47995376586914,181.08506774902344,316.95989990234375,39.34507369995117,56.940364837646484,121.45650482177734,402.9814453125,32.502437591552734,31.524921417236328,42.27762222290039,352.1505432128906,32.502437591552734,25.65982437133789,21.749759674072266,29.569889068603516,19.794727325439453
1666985340,443699069,11.974573135375977,191.83773803710938,149.80450439453125,54.007816314697266,55.96284866333008,142.96188354492188,427.41937255859375,48.14271926879883,43.2551383972168,42.27762222290039,350.1955261230469,37.390018463134766,46.187686920166016,38.367557525634766,39.34507369995117,22.727275848388672
1666985340,642699069,3.1769275665283203,185.97264099121094,193.7927703857422,46.187686920166016,60.85042953491211,135.14173889160156,406.8915100097656,27.614856719970703,25.65982437133789,47.16520309448242,361.92572021484375,53.03030014038086,34.45746994018555,15.884661674499512,26.637340545654297,21.749759674072266
1666985340,844699069,21.749759674072266,179.13003540039062,321.8475036621094,49.120235443115234,53.03030014038086,132.2091827392578,407.8690185546875,22.727275848388672,16.862178802490234,28.59237289428711,356.06060791015625,45.21017074584961,36.41250228881836,22.727275848388672,33.47995376586914,18.817211151123047
1666985341,43576934,8.064508438110352,174.24240112304688,231.91595458984375,37.390018463134766,53.03030014038086,137.09677124023438,432.3069763183594,42.27762222290039,32.502437591552734,37.390018463134766,350.1955261230469,34.45746994018555,31.524921417236328,41.300106048583984,60.85042953491211,36.41250228881836
1666985341,242576934,8.064508438110352,185.97264099121094,184.01760864257812,41.300106048583984,56.940364837646484,122.43402099609375,402.9814453125,41.300106048583984,35.43498611450195,50.09775161743164,360.94818115234375,35.43498611450195,29.569889068603516,17.83969497680664,41.300106048583984,40.32258987426758
1666985341,441576934,51.56402587890625,139.05181884765625,221.16322326660156,57.91788101196289,62.80546188354492,145.89443969726562,423.50927734375,38.367557525634766,22.727275848388672,22.727275848388672,342.3753967285156,55.96284866333008,46.187686920166016,41.300106048583984,56.940364837646484,25.65982437133789
1666985341,640576934,38.367557525634766,183.04010009765625,339.4428405761719,41.300106048583984,56.940364837646484,131.23167419433594,412.756591796875,32.502437591552734,36.41250228881836,52.05278396606445,374.6334228515625,36.41250228881836,23.704792022705078,20.77224349975586,46.187686920166016,30.547405242919922
